{CODIGO=POSRANGP, NOMBRE=CONTIENE EL NUMERO FINAL PARA EL RANGO DE CONSULTAS PAGINADAS., TIPO=N, VALOR=50, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:13:27.0, APLICACION=6, VERSION=0}
{CODIGO=TESOINSR, NOMBRE=[S(Si)-N(No)]REALIZA INSERCCION DE LA VENTA Y GIROS EN LA TESORERIA AL CONSULTAR MOVIMIENTOS, TIPO=A, VALOR=S, LOGIN=SPLEX4302, FECHAUPD=2019-05-07 20:22:48.0, APLICACION=19, VERSION=0}
{CODIGO=CPCAJATM, NOMBRE=INDICA SI LAS CAJAS DEBEN TENER CP ACTIVO PARA SER PROCESADAS POR EL TIMER DE MVTOS SI[S] NO[N], TIPO=A, VALOR=N, LOGIN=CP15517507, FECHAUPD=2021-11-18 12:33:53.0, APLICACION=19, VERSION=0}
{CODIGO=TRANDECI, NOMBRE=INDICA SI LAS TRANSACCIONES DE LA TESORERIA PERMITEN MANEJAR VALORES CON DECIMALES SI[S] NO[N], TIPO=A, VALOR=N, LOGIN=SPLEX4302, FECHAUPD=2019-05-07 20:24:20.0, APLICACION=19, VERSION=0}
{CODIGO=TRSLGIRO, NOMBRE=C¿IGO DE DATO (DATOSENTIDADES) QUE INDICA EL TIPOTRASLADO DE GIROS, TIPO=A, VALOR=729, LOGIN=SPLEX4302, FECHAUPD=2019-06-16 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=REGVTACV, NOMBRE=REGISTRAR EN TESORERIA LA VENTA DEL VENDEDOR AL CONSULTARLO EN RECAUDO DE EFECTIVO SI[S] NO[N], TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=0019-06-16 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=IMPRBLT, NOMBRE=Encabezado y pie de pagina de impresion multisorteo baloto separado por ~, TIPO=A, VALOR=BALOTO REVANCHA<sp>Autoriza Coljuegos<sp>JUGAR LEGAL ES APOSTARLE A LA SALUD<sp>Contrato 1379-01 DIC 2016<sp>Operador IGT JUEGOS SAS AV45 108A-50<sp>~Bogota 5923430 Resto Pais 018000 956 886<sp>Prohibida la venta a menores de edad.<sp>Este tiquete es un documento al portador<sp>El jugador es responsable de la integri-<sp>dad del tiquete y acepta que los n¿eros<sp>impresos en ¿te representan con certeza<sp>su selecci¿. El juego es entreteni-<sp>miento, juega con moderaci¿.<sp>Plan de premios y forma de pago para<sp>Baloto y Revancha: 5/43+1/16, 5/43+0/16,<sp>4/43+1/16,     4/43+0/16,    3/43+1/16 ,<sp>3/43+0/16,     2/43+1/16,    1/43+1/16 ?sp>0/43+1/16.      Pago en fiducia premios <sp>iguales o superiores a 48 uvt. Pago  pdv<sp>premios menores a 48 uvt. En todo caso,<sp>los premios iguales o mayores a 182 uvt<sp>ser¿ pagados ¿icamente en fiducia.<sp>, LOGIN=SPLEX4302, FECHAUPD=2019-06-16 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=IMPRBLT1, NOMBRE=Encabezado y pie de pagina de impresion pago premio baloto separado por ~, TIPO=A, VALOR=PAGADO EN LA RED REDCOLSA<sp>~SI TIENE SORTEOS PENDIENTES RE-<sp>CUERDE RECLAMAR EL FORMULARIO<sp>, LOGIN=SPLEX4302, FECHAUPD=2019-06-16 00:00:00.0, APLICACION=19, VERSION=0}
{CODIGO=PGBALOTO, NOMBRE=PARAMETROS PAGO DE PREMIOS BALOTO (TRMCONSULTA|TRMPAGO|NIT|SERV|PROD|NOMPROD|NOMPROVE|TRMMLTSORT), TIPO=A, VALOR=10414|10415|901591461-5|35|39|BALOTO|BALOTO|10425, LOGIN=SPLEX4302, FECHAUPD=2022-11-16 21:57:32.0, APLICACION=19, VERSION=0}
{CODIGO=VANUENTR, NOMBRE=VALIDA SI SE IMPRIME EL NUMERO DE ENTREGA EN EL PAGO PREMIO S/N, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=0019-08-25 00:00:00.0, APLICACION=5, VERSION=0}
{CODIGO=ANULRIFA, NOMBRE=VALIDA SI DEJA EL NUMERO DISPONIBLE EN CENTRAL O NO (S/N), TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=10, VERSION=0}
{CODIGO=EQUIRIFA, NOMBRE=VALIDA SI APLICA EQUIVALENCIAS (S/N), TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=10, VERSION=0}
{CODIGO=RECCLCRM, NOMBRE=Almacenar en memoria el numero de documento del cliente consultado para CRM., TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=5, VERSION=0}
{CODIGO=VALEQUIR, NOMBRE=VALIDA (S) O NO VALIDA (N) EQUIVALENCIAS PARA LA REPLICACION POR HORA., TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=6, VERSION=0}
{CODIGO=VALCTCVR, NOMBRE=VALIDAR LA INSERCION EN CONTROLTRAMAS DEL CONTRATOVENTA PARA SU REPLICACION (VALOR,ID_DESTINO)., TIPO=A, VALOR=S,98, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=6, VERSION=0}
{CODIGO=VENDMODE, NOMBRE=PARAMETRO QUE CONTIENE EL DOCUMENTO DEL VENDEDOR MODELO PARA LA REPLICACION DE CONTRATOS., TIPO=N, VALOR=999999, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=6, VERSION=0}
{CODIGO=CODDACN, NOMBRE=CODIGO TIPO DE JUEGO DOBLE ACIERTO NACIONAL (VALIDACION RANGO DE DIAS EN ESCRUTINIO), TIPO=A, VALOR=,0,, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=17, VERSION=0}
{CODIGO=DESTIREP, NOMBRE=LISTA DE DESTINOS CONFIGTRAMISION. CONFIGURACION(,##,##,), TIPO=A, VALOR=,0,, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=5, VERSION=0}
{CODIGO=PROMCOMI, NOMBRE=VALIDA SI ESTA ACTIVA O NO LA PROMOCION PARA INCREMENTAR LA COMISION, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:56.0, APLICACION=6, VERSION=0}
{CODIGO=PRD5CSNS, NOMBRE=CONTIENE LOS CODIGOS DE PRODUCTO DE MAS DE 4CI PARA RECORTAR A 4CI Y ENVIAR A SUPERSALUD (,###,###,), TIPO=A, VALOR=,2,54,, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:36:58.0, APLICACION=5, VERSION=0}
{CODIGO=ZONEMPBT, NOMBRE=CODIGO POR ZONA/EMPRESA PARA BALOTO. (SIN ZONA IMPLICA SOLO UNA EMPRESA EN LA BD), TIPO=A, VALOR=1077;88|1431;88|1696;88|1703;88|1390;88|1692;88|1409;88|1708;88|, LOGIN=GAMBLE, FECHAUPD=2024-05-02 22:15:45.0, APLICACION=6, VERSION=0}
{CODIGO=CJBALOTO, NOMBRE=CONFIGURAR LA CLASE DE JUEGO PARA LA VENTA DE BALOTO, TIPO=N, VALOR=513, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:48:12.0, APLICACION=5, VERSION=0}
{CODIGO=INFPVBLT, NOMBRE=INFORMACION NECESARIA PARA LAS NOVEDADES DE PUNTO DE VENTA HACIA BALOTO, TIPO=A, VALOR=CONTACTO PV;0180001457;0;0;0;0;EMPRESA*1;EMPRESA*2;11451194;PEPITO PEREZ;EMPRESA*3, LOGIN=GAMBLE, FECHAUPD=2019-08-25 22:48:12.0, APLICACION=6, VERSION=0}
{CODIGO=URLSOAT, NOMBRE=URL APLICATIVO EXPEDICION SOAT, TIPO=A, VALOR=http://172.19.12.15:45000/sagirosWeb/loginAction.do, LOGIN=CP35115771, FECHAUPD=2019-10-22 11:48:07.0, APLICACION=15, VERSION=0}
{CODIGO=RUTCAPPV, NOMBRE=Ruta para invocar al Capturador CRM desde PV. El primer caracter indica si usa equivalencia de IP, TIPO=A, VALOR=http://localhost:8012/CajaMultiServicios/registro, LOGIN=GAMBLE, FECHAUPD=2023-03-09 15:45:18.0, APLICACION=5, VERSION=0}
{CODIGO=INVCAPPV, NOMBRE=Invocar al Capturador CRM desde el punto de venta (S) = Si / (N) = No., TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2019-12-30 14:24:31.0, APLICACION=5, VERSION=0}
{CODIGO=ASTRANUL, NOMBRE=MINUTOS DE ANULACION PARA ASTRO, TIPO=N, VALOR=13, LOGIN=GAMBLE, FECHAUPD=2020-06-08 11:51:59.0, APLICACION=6, VERSION=0}
{CODIGO=VALPRACU, NOMBRE=VALIDA TOPES EN DBLINK PARA PAGA 3 (S) O MEGA AGUINALDO (N), TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2021-04-26 16:22:29.0, APLICACION=5, VERSION=0}
{CODIGO=VTARFC, NOMBRE=PARAMETRO PARA VENDER UN RASPE FISICO RECAMBIO EN CERO , TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2021-11-08 10:26:18.0, APLICACION=5, VERSION=0}
{CODIGO=RSPVALR, NOMBRE=SE CONFIGURA EL VALOR DE LA VENTA DEL RECAMBIO , TIPO=N, VALOR=0, LOGIN=GAMBLE, FECHAUPD=2021-04-25 21:52:25.0, APLICACION=5, VERSION=0}
{CODIGO=INBLBNET, NOMBRE=TIEMPO DE INACTIVIDAD DEL BUSINESSNET ADMNISTRATIVO EN MINUTOS, TIPO=N, VALOR=30, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:12:30.0, APLICACION=5, VERSION=0}
{CODIGO=LOTRIPLE, NOMBRE=LOTERIAS CON LAS QUE SE JUGARA EL PRODUCTO SUPER-RIFA (##,##), TIPO=A, VALOR=0,0,, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:12:31.0, APLICACION=5, VERSION=0}
{CODIGO=NOIMPSER, NOMBRE=CODIGO DE PRODUCTOS VIRTUALES QUE NO DEBEN IMPRIMIR LA FRACCION  EJ(##,##), TIPO=A, VALOR=0,, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:12:31.0, APLICACION=5, VERSION=0}
{CODIGO=RIFAASTR, NOMBRE=CODIGO DEL PRODUCTO VIRTUAL CONFIGURADO COMO SUPER-RIFA EJ(##,##), TIPO=A, VALOR=0,, LOGIN=GAMBLE, FECHAUPD=2021-03-01 00:12:31.0, APLICACION=5, VERSION=0}
{CODIGO=CONIDEAR, NOMBRE=Configuracion esquema IDEAR, TIPO=A, VALOR=IDEARDES,IDEARDES, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:04:12.0, APLICACION=10, VERSION=1}
{CODIGO=PATEXPEP, NOMBRE=VALIDA SI SE IMPRIME O NO PERSONA P.E.P, TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2019-06-17 15:37:49.0, APLICACION=6, VERSION=0}
{CODIGO=BOLIDEAR, NOMBRE=INDICA SI LAS COMISIONES DEL PROCESO DE BOLETERIA SER¿ EVALUADAS CON EL MOTOR DE REGLAS, TIPO=A, VALOR=N, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:11:09.0, APLICACION=5, VERSION=0}
{CODIGO=TISEBOLE, NOMBRE=TIPO DE SERVICIO QUE IDENTIFICA BOLETERIA SICE, TIPO=A, VALOR=BL, LOGIN=GAMBLE, FECHAUPD=2018-09-02 23:11:09.0, APLICACION=15, VERSION=0}
{CODIGO=NOPROMUN, NOMBRE=CONSULTAR NOMBRE MUNDIAL A DISPUTAR., TIPO=A, VALOR=S, LOGIN=GAMBLE, FECHAUPD=2018-11-26 01:01:25.0, APLICACION=5, VERSION=0}
